Country,Other	TotalCases	NewCases	TotalDeaths	NewDeaths	TotalRecovered	NewRecovered	ActiveCases	Serious,Critical	Tot Cases/1M pop	Deaths/1M pop	TotalTests	Tests/1M pop	Population	Continent	Date
Switzerland	3642604		13934.0		3575999.0	4044.0	52671.0	71.0	415156.0	1588.0	20991820.0	2392488.0	8774054.0	Europe	2022-05-22
Peru	3576042	751.0	213106.0	8.0				189.0	105680.0	6298.0	30448621.0	899822.0	33838508.0	South America	2022-05-22
Greece	3419998	2385.0	29690.0	11.0	3341372.0	6432.0	48936.0	156.0	331170.0	2875.0	81853729.0	7926180.0	10327009.0	Europe	2022-05-22
Denmark	2979238		6312.0		2965343.0	846.0	7583.0	11.0	510958.0	1083.0	127377418.0	21846028.0	5830690.0	Europe	2022-05-22
Romania	2906051	192.0	65652.0	1.0				101.0	152985.0	3456.0	23065296.0	1214243.0	18995613.0	Europe	2022-05-22
DPRK	2646730	186090.0	67.0	1.0	2067270.0	299190.0	579393.0		101829.0	3.0			25991994.0	Asia	2022-05-22
Sweden	2506607		18908.0		2480070.0	1212.0	7629.0	7.0	245311.0	1850.0	18573144.0	1817672.0	10218095.0	Europe	2022-05-22
Iraq	2327269	77.0	25216.0		2300919.0	165.0	1134.0	9.0	55510.0	601.0	18556850.0	442618.0	41925228.0	Asia	2022-05-22
Serbia	2015086	186.0	16065.0	2.0	1992080.0	1046.0	6941.0	10.0	232394.0	1853.0	9648645.0	1112752.0	8670976.0	Europe	2022-05-22
Bangladesh	1953233	29.0	29128.0		1900964.0	217.0	23141.0	1259.0	11641.0	174.0	14085376.0	83949.0	167785477.0	Asia	2022-05-22
Hungary	1914697		46446.0		1830803.0		37448.0	21.0	199156.0	4831.0	11394556.0	1185195.0	9614073.0	Europe	2022-05-22
Slovakia	1788452	118.0	20080.0	3.0	1765056.0	232.0	3316.0	30.0	327278.0	3675.0	7137620.0	1306148.0	5464632.0	Europe	2022-05-22
Jordan	1694216		14048.0		1678941.0		1227.0	124.0	162995.0	1352.0	16670254.0	1603793.0	10394269.0	Asia	2022-05-22
Georgia	1655221		16811.0		1637293.0		1117.0		416437.0	4229.0	16920079.0	4256924.0	3974720.0	Asia	2022-05-22
Ireland	1551835		7244.0		1523924.0	2592.0	20667.0	25.0	307790.0	1437.0	12179888.0	2415751.0	5041865.0	Europe	2022-05-22
Pakistan	1529785	76.0	30379.0		1496054.0	1913.0	3352.0	79.0	6681.0	133.0	28460207.0	124289.0	228984435.0	Asia	2022-05-22
Norway	1431291	58.0	3094.0					20.0	260176.0	562.0	11002430.0	1999994.0	5501232.0	Europe	2022-05-22
Taiwan	1320357	79473.0	1396.0	53.0	149460.0	17794.0	1169501.0		55249.0	58.0	17157066.0	717926.0	23898113.0	Asia	2022-05-22
Kazakhstan	1305691	5.0	13661.0		1291880.0	11.0	150.0	24.0	68003.0	711.0	11575012.0	602849.0	19200508.0	Asia	2022-05-22
Singapore	1269635	2827.0	1375.0	1.0	1188831.0	4306.0	79429.0	8.0	213845.0	232.0	23877882.0	4021766.0	5937164.0	Asia	2022-05-22
Hong Kong	1210396	237.0	9370.0					5.0	159017.0	1231.0	44972952.0	5908356.0	7611754.0	Asia	2022-05-22
Morocco	1166628	98.0	16075.0		1149601.0	125.0	952.0	293.0	30915.0	426.0	11237010.0	297779.0	37736092.0	Africa	2022-05-22
Bulgaria	1163413	96.0	37093.0	3.0	1042639.0	57.0	83681.0	43.0	169847.0	5415.0	9964693.0	1454746.0	6849781.0	Europe	2022-05-22
Croatia	1134232	205.0	15966.0	5.0	1115160.0	534.0	3106.0	5.0	279539.0	3935.0	4859097.0	1197556.0	4057511.0	Europe	2022-05-22
Cuba	1104979	44.0	8529.0		1096117.0	49.0	333.0	23.0	97668.0	754.0	12920253.0	1142014.0	11313572.0	North America	2022-05-22
New Zealand	1099250	5058.0	1007.0	10.0	1042678.0	5818.0	55565.0		219758.0	201.0	7153172.0	1430034.0	5002100.0	Australia/Oceania	2022-05-22
Lebanon	1098576	73.0	10417.0		1085682.0		2477.0	186.0	162324.0	1539.0	4795578.0	708589.0	6767784.0	Asia	2022-05-22
Finland	1081225		4406.0					21.0	194571.0	793.0	10873312.0	1956701.0	5556961.0	Europe	2022-05-22
Lithuania	1061535	24.0	9134.0		1035135.0	59.0	17266.0	12.0	400479.0	3446.0	9965040.0	3759455.0	2650661.0	Europe	2022-05-22
Tunisia	1041789		28628.0					29.0	86441.0	2375.0	4607327.0	382288.0	12051975.0	Africa	2022-05-22
Slovenia	1022514	156.0	6629.0	1.0	1009242.0	326.0	6643.0	8.0	491717.0	3188.0	2661944.0	1280103.0	2079477.0	Europe	2022-05-22
Belarus	982867		6978.0						104079.0	739.0	13220483.0	1399962.0	9443459.0	Europe	2022-05-22
Nepal	979068	6.0	11952.0		966975.0	13.0	141.0		32500.0	397.0	5685502.0	188727.0	30125552.0	Asia	2022-05-22
Bolivia	907224	211.0	21944.0	1.0	865679.0	272.0	19601.0	220.0	75770.0	1833.0	2705422.0	225951.0	11973471.0	South America	2022-05-22
UAE	904830	364.0	2302.0		888584.0	356.0	13944.0		89446.0	228.0	160560300.0	15872092.0	10115888.0	Asia	2022-05-22
Uruguay	902540		7213.0		892434.0		2893.0	18.0	258131.0	2063.0	6114822.0	1748868.0	3496446.0	South America	2022-05-22
Costa Rica	877533		8472.0		848035.0		21026.0	38.0	169346.0	1635.0	4487906.0	866074.0	5181896.0	North America	2022-05-22
Ecuador	874719	120.0	35617.0					759.0	48198.0	1963.0	2470170.0	136108.0	18148554.0	South America	2022-05-22
Guatemala	856496	120.0	17954.0	12.0	835876.0	152.0	2666.0	5.0	46195.0	968.0	4585934.0	247342.0	18540831.0	North America	2022-05-22
Panama	830287	2167.0	8227.0	6.0	794046.0	3280.0	28014.0	16.0	186879.0	1852.0	6132544.0	1380295.0	4442924.0	North America	2022-05-22
Latvia	826856		5813.0		818257.0		2786.0	7.0	447707.0	3147.0	7235935.0	3917949.0	1846868.0	Europe	2022-05-22
Azerbaijan	792712	4.0	9710.0		782957.0	7.0	45.0		76876.0	942.0	6872506.0	666481.0	10311628.0	Asia	2022-05-22
Saudi Arabia	763042	467.0	9130.0	2.0	747492.0	493.0	6420.0	77.0	21292.0	255.0	42329395.0	1181169.0	35836864.0	Asia	2022-05-22
Sri Lanka	663758	9.0	16512.0		646937.0	2.0	309.0		30754.0	765.0	6486117.0	300524.0	21582665.0	Asia	2022-05-22
Paraguay	650283		18885.0		624673.0		6725.0	4.0	89106.0	2588.0	2633737.0	360892.0	7297859.0	South America	2022-05-22
Kuwait	632781	307.0	2555.0		629695.0	303.0	531.0	4.0	144150.0	582.0	8098920.0	1844966.0	4389740.0	Asia	2022-05-22
Myanmar	613222	3.0	19434.0		592186.0	12.0	1602.0		11130.0	353.0	8138688.0	147713.0	55098088.0	Asia	2022-05-22
Palestine	582246		5355.0		576764.0		127.0	17.0	109339.0	1006.0	3078533.0	578115.0	5325126.0	Asia	2022-05-22
Bahrain	581371	574.0	1482.0	2.0	575470.0	665.0	4419.0	26.0	320647.0	817.0	9815874.0	5413800.0	1813121.0	Asia	2022-05-22
Dominican Republic	581351	198.0	4377.0		576147.0		827.0	1.0	52596.0	396.0	3318995.0	300275.0	11053183.0	North America	2022-05-22
Estonia	575046		2561.0		516588.0		55897.0	4.0	432945.0	1928.0	3357306.0	2527677.0	1328218.0	Europe	2022-05-22
Venezuela	523343	77.0	5716.0		516506.0	38.0	1121.0	230.0	18503.0	202.0	3359014.0	118760.0	28283936.0	South America	2022-05-22
Moldova	517753		11503.0		504142.0		2108.0	49.0	128914.0	2864.0	3216305.0	800818.0	4016275.0	Europe	2022-05-22
Egypt	515645		24613.0		442182.0		48850.0	122.0	4866.0	232.0	3693367.0	34851.0	105975920.0	Africa	2022-05-22
Libya	501904		6430.0		490973.0		4501.0	101.0	71216.0	912.0	2477219.0	351498.0	7047599.0	Africa	2022-05-22
Cyprus	477711		1032.0		124370.0		352309.0	60.0	390305.0	843.0	9477138.0	7743114.0	1223944.0	Asia	2022-05-22
Ethiopia	471373	30.0	7512.0		455810.0		8051.0	6.0	3917.0	62.0	4867783.0	40452.0	120335347.0	Africa	2022-05-22
Mongolia	469885		2179.0		313256.0		154450.0	192.0	139106.0	645.0	4030048.0	1193063.0	3377900.0	Asia	2022-05-22
Honduras	424771		10896.0		132401.0		281474.0	105.0	41637.0	1068.0	1369816.0	134272.0	10201836.0	North America	2022-05-22
Armenia	422917		8623.0		412071.0		2223.0		142219.0	2900.0	3078174.0	1035135.0	2973693.0	Asia	2022-05-22
RÃÂ©union	411363		770.0		403795.0		6798.0	10.0	453358.0	849.0	1603660.0	1767374.0	907369.0	Africa	2022-05-22
Oman	389473		4260.0		384669.0		544.0	2.0	72777.0	796.0	25000000.0	4671488.0	5351614.0	Asia	2022-05-22
Bosnia and Herzegovina	377709		15783.0						116493.0	4868.0	1771319.0	546312.0	3242324.0	Europe	2022-05-22
Qatar	367099	147.0	677.0		365415.0	161.0	1007.0		130742.0	241.0	3511513.0	1250626.0	2807805.0	Asia	2022-05-22
Kenya	324242	20.0	5651.0	2.0	318276.0	13.0	315.0		5789.0	101.0	3649319.0	65160.0	56005746.0	Africa	2022-05-22
Zambia	321146	47.0	3985.0	1.0	316518.0	74.0	643.0		16592.0	206.0	3467200.0	179136.0	19355090.0	Africa	2022-05-22
North Macedonia	311199	86.0	9297.0	1.0	301361.0	86.0	541.0		149384.0	4463.0	2040024.0	979268.0	2083213.0	Europe	2022-05-22
Botswana	306614		2692.0		303619.0		303.0	1.0	125599.0	1103.0	2026898.0	830285.0	2441207.0	Africa	2022-05-22
Albania	275864	26.0	3497.0		272125.0	34.0	242.0	2.0	96057.0	1218.0	1822887.0	634739.0	2871868.0	Europe	2022-05-22
Algeria	265854	3.0	6875.0		178386.0	5.0	80593.0	6.0	5863.0	152.0	230861.0	5091.0	45345014.0	Africa	2022-05-22
Nigeria	255937		3143.0		249996.0		2798.0	11.0	1186.0	15.0	5152011.0	23877.0	215777439.0	Africa	2022-05-22
Zimbabwe	250642		5494.0		243033.0		2115.0	12.0	16413.0	360.0	2305149.0	150948.0	15271171.0	Africa	2022-05-22
Luxembourg	244182		1073.0		235939.0		7170.0		378463.0	1663.0	4248188.0	6584368.0	645193.0	Europe	2022-05-22
Uzbekistan	238929	19.0	1637.0		237146.0	16.0	146.0	23.0	6949.0	48.0	1377915.0	40074.0	34384448.0	Asia	2022-05-22
Montenegro	236721	33.0	2719.0		233362.0	65.0	640.0	6.0	376815.0	4328.0	2470106.0	3931937.0	628216.0	Europe	2022-05-22
Mozambique	225577	14.0	2201.0		223279.0		97.0	13.0	6855.0	67.0	1323179.0	40209.0	32907142.0	Africa	2022-05-22
China	223145	169.0	5222.0	3.0	213518.0	476.0	4405.0	200.0	155.0	4.0	160000000.0	111163.0	1439323776.0	Asia	2022-05-22
Laos	209728	29.0	754.0						28058.0	101.0	1232128.0	164838.0	7474767.0	Asia	2022-05-22
Kyrgyzstan	200993		2991.0		196406.0		1596.0	131.0	29877.0	445.0	1907195.0	283501.0	6727287.0	Asia	2022-05-22
Iceland	186969		153.0						541277.0	443.0	1925385.0	5574008.0	345422.0	Europe	2022-05-22
Afghanistan	179716	42.0	7698.0	1.0	162741.0	108.0	9277.0	1124.0	4428.0	190.0	958454.0	23618.0	40582247.0	Asia	2022-05-22
Maldives	179560		298.0		163687.0		15575.0	25.0	321501.0	534.0	2213831.0	3963845.0	558506.0	Asia	2022-05-22
Namibia	164850	273.0	4032.0	1.0	157815.0	4153.0	3003.0		62735.0	1534.0	1029765.0	391885.0	2627723.0	Africa	2022-05-22
Martinique	164411		931.0		104.0		163376.0	8.0	438762.0	2485.0	828928.0	2212150.0	374716.0	North America	2022-05-22
Uganda	164069		3596.0		100205.0		60268.0	2.0	3385.0	74.0	2612795.0	53910.0	48465516.0	Africa	2022-05-22
El Salvador	162089		4130.0		150662.0		7297.0	8.0	24754.0	631.0	1950448.0	297871.0	6547961.0	North America	2022-05-22
Ghana	161351	26.0	1445.0		159865.0	39.0	41.0	1.0	4996.0	45.0	2447185.0	75772.0	32296599.0	Africa	2022-05-22
Trinidad and Tobago	158225	345.0	3893.0	3.0	144803.0		9529.0	18.0	112373.0	2765.0	736152.0	522821.0	1408039.0	North America	2022-05-22
Brunei	146506	191.0	221.0		144672.0	285.0	1613.0		328943.0	496.0	717784.0	1611607.0	445384.0	Asia	2022-05-22
Guadeloupe	140130		854.0		2250.0		137026.0	19.0	350104.0	2134.0	938039.0	2343615.0	400253.0	North America	2022-05-22
Cambodia	136262		3056.0		133201.0		5.0		7943.0	178.0	2964585.0	172806.0	17155558.0	Asia	2022-05-22
Jamaica	134660	363.0	3032.0	4.0	86045.0	118.0	45583.0		45104.0	1016.0	1055693.0	353600.0	2985555.0	North America	2022-05-22
Rwanda	129978	7.0	1459.0		45522.0		82997.0		9587.0	108.0	5386505.0	397297.0	13557875.0	Africa	2022-05-22
Cameroon	119780		1927.0		117791.0		62.0	13.0	4310.0	69.0	1751774.0	63031.0	27792352.0	Africa	2022-05-22
Angola	99194		1900.0		97149.0		145.0		2851.0	55.0	1499795.0	43104.0	34794535.0	Africa	2022-05-22
Malta	94046	61.0	717.0		91098.0	146.0	2231.0	4.0	211929.0	1616.0	1913807.0	4312688.0	443762.0	Europe	2022-05-22
DRC	87633		1338.0		50930.0		35365.0		925.0	14.0	846704.0	8941.0	94696994.0	Africa	2022-05-22
Senegal	86073	6.0	1966.0		84086.0	4.0	21.0		4897.0	112.0	1087948.0	61899.0	17576236.0	Africa	2022-05-22
Malawi	85929		2638.0		82799.0		492.0	67.0	4283.0	131.0	581024.0	28961.0	20062407.0	Africa	2022-05-22
French Guiana	82313		397.0		11254.0		70662.0	1.0	262742.0	1267.0	635980.0	2030037.0	313285.0	South America	2022-05-22
Ivory Coast	82044		799.0		81213.0		32.0		2971.0	29.0	1513880.0	54830.0	27610458.0	Africa	2022-05-22
Suriname	80240		1339.0		49466.0		29435.0		134507.0	2245.0	236652.0	396701.0	596550.0	South America	2022-05-22
Barbados	78919	187.0	440.0	3.0	74197.0	110.0	4282.0		273987.0	1528.0	679628.0	2359500.0	288039.0	North America	2022-05-22
Channel Islands	75767		176.0		74979.0		612.0		428336.0	995.0	1252808.0	7082533.0	176887.0	Europe	2022-05-22
French Polynesia	72858		649.0					7.0	256568.0	2285.0			283972.0	Australia/Oceania	2022-05-22
Eswatini	72150	25.0	1404.0		70299.0	103.0	447.0	11.0	60998.0	1187.0	1024478.0	866124.0	1182831.0	Africa	2022-05-22
Fiji	64895	15.0	862.0		62931.0		1102.0		71415.0	949.0	520908.0	573243.0	908703.0	Australia/Oceania	2022-05-22
Madagascar	64314	38.0	1393.0		59370.0		3551.0	6.0	2215.0	48.0	435827.0	15011.0	29033853.0	Africa	2022-05-22
Guyana	64276	48.0	1231.0		62456.0	1.0	589.0		80981.0	1551.0	620143.0	781318.0	793714.0	South America	2022-05-22
Sudan	62211		4937.0						1359.0	108.0	562941.0	12296.0	45780621.0	Africa	2022-05-22
New Caledonia	61514		312.0		60620.0		582.0	9.0	211623.0	1073.0	98964.0	340460.0	290677.0	Australia/Oceania	2022-05-22
Bhutan	59574		21.0		59509.0		44.0		75636.0	27.0	2303734.0	2924857.0	787640.0	Asia	2022-05-22
Mauritania	59025	22.0	982.0		57776.0	14.0	267.0		12095.0	201.0	824558.0	168960.0	4880196.0	Africa	2022-05-22
Belize	58419		677.0		56886.0		856.0	6.0	142053.0	1646.0	555252.0	1350167.0	411247.0	North America	2022-05-22
Cabo Verde	56172	5.0	401.0		55669.0	6.0	102.0	23.0	99002.0	707.0	400982.0	706723.0	567382.0	Africa	2022-05-22
Syria	55879	1.0	3150.0		52601.0	10.0	128.0		3053.0	172.0	146269.0	7992.0	18302627.0	Asia	2022-05-22
Gabon	47622		304.0		47303.0		15.0		20484.0	131.0	1595381.0	686243.0	2324806.0	Africa	2022-05-22
Papua New Guinea	44394		651.0		43726.0		17.0	7.0	4791.0	70.0	249149.0	26886.0	9266779.0	Australia/Oceania	2022-05-22
Seychelles	43729		167.0		43040.0		522.0		439505.0	1678.0			99496.0	Africa	2022-05-22
CuraÃÂ§ao	43522		276.0		42622.0		624.0	3.0	263197.0	1669.0	496693.0	3003725.0	165359.0	North America	2022-05-22
Andorra	42572		153.0		41757.0		662.0	14.0	549330.0	1974.0	249838.0	3223799.0	77498.0	Europe	2022-05-22
Burundi	41606		38.0						3313.0	3.0	345742.0	27530.0	12558745.0	Africa	2022-05-22
Mauritius	37969	14.0	996.0		36289.0		684.0		29762.0	781.0	358675.0	281148.0	1275750.0	Africa	2022-05-22
Mayotte	37523		187.0		2964.0		34372.0		131553.0	656.0	176919.0	620264.0	285232.0	Africa	2022-05-22
Togo	37046	2.0	273.0		36747.0	3.0	26.0		4285.0	32.0	738130.0	85385.0	8644750.0	Africa	2022-05-22
Guinea	36597		442.0		36113.0		42.0	8.0	2651.0	32.0	660107.0	47817.0	13804722.0	Africa	2022-05-22
Aruba	36316		213.0		35808.0		295.0		337443.0	1979.0	177885.0	1652884.0	107621.0	North America	2022-05-22
Tanzania	35354		840.0					7.0	562.0	13.0			62943462.0	Africa	2022-05-22
Faeroe Islands	34658		28.0					5.0	704245.0	569.0	778000.0	15808831.0	49213.0	Europe	2022-05-22
Bahamas	34274	62.0	810.0		32593.0	14.0	871.0		85614.0	2023.0	235192.0	587489.0	400334.0	North America	2022-05-22
Lesotho	32910		697.0		24155.0		8058.0		15136.0	321.0	431221.0	198327.0	2174295.0	Africa	2022-05-22
Mali	31056	2.0	734.0		30161.0	5.0	161.0		1455.0	34.0	679917.0	31845.0	21351015.0	Africa	2022-05-22
Haiti	30746		835.0		29651.0		260.0		2636.0	72.0	132422.0	11352.0	11664819.0	North America	2022-05-22
Isle of Man	28416		105.0		26794.0		1517.0		330873.0	1223.0	150753.0	1755350.0	85882.0	Europe	2022-05-22
Benin	26952		163.0		25506.0		1283.0	5.0	2119.0	13.0	604310.0	47501.0	12722176.0	Africa	2022-05-22
Somalia	26521		1350.0		13182.0		11989.0		1585.0	81.0	400466.0	23938.0	16729589.0	Africa	2022-05-22
Saint Lucia	24957	84.0	370.0	2.0	23758.0	107.0	829.0	1.0	134749.0	1998.0	143281.0	773610.0	185211.0	North America	2022-05-22
Cayman Islands	24477		28.0		8553.0		15896.0	1.0	364360.0	417.0	222773.0	3316160.0	67178.0	North America	2022-05-22
Congo	24079		385.0		20178.0		3516.0		4170.0	67.0	347815.0	60235.0	5774299.0	Africa	2022-05-22
Timor-Leste	22890		131.0		22748.0		11.0		16759.0	96.0	265125.0	194114.0	1365822.0	Asia	2022-05-22
Burkina Faso	20853		382.0		20439.0		32.0		949.0	17.0	248995.0	11326.0	21984443.0	Africa	2022-05-22
Nicaragua	18491		225.0		4225.0		14041.0		2730.0	33.0			6773276.0	North America	2022-05-22
Gibraltar	18273		102.0		16579.0		1592.0		542676.0	3029.0	534283.0	15867278.0	33672.0	Europe	2022-05-22
Solomon Islands	18174		146.0		16357.0		1671.0	2.0	25289.0	203.0	5117.0	7120.0	718659.0	Australia/Oceania	2022-05-22
South Sudan	17573		138.0		13514.0		3921.0	1.0	1536.0	12.0	395064.0	34529.0	11441362.0	Africa	2022-05-22
Liechtenstein	17405	8.0	84.0		17273.0	14.0	48.0		454036.0	2191.0	102174.0	2665362.0	38334.0	Europe	2022-05-22
Tajikistan	17388		124.0		17264.0		0.0		1749.0	12.0			9941774.0	Asia	2022-05-22
Grenada	17234	88.0	223.0		15969.0	177.0	1042.0	4.0	151832.0	1965.0	161503.0	1422846.0	113507.0	North America	2022-05-22
San Marino	16991		115.0		16680.0		196.0	4.0	498767.0	3376.0	152231.0	4468708.0	34066.0	Europe	2022-05-22
Equatorial Guinea	15910		183.0		15704.0		23.0	5.0	10678.0	123.0	320949.0	215414.0	1489917.0	Africa	2022-05-22
Djibouti	15631		189.0		15427.0		15.0		15398.0	186.0	305941.0	301387.0	1015110.0	Africa	2022-05-22
CAR	14649		113.0		6859.0		7677.0	2.0	2937.0	23.0	81294.0	16297.0	4988203.0	Africa	2022-05-22
Bermuda	14442		137.0		13945.0		360.0		233523.0	2215.0	903163.0	14603890.0	61844.0	North America	2022-05-22
Dominica	13116		63.0		12465.0		588.0		181353.0	871.0	196777.0	2720808.0	72323.0	North America	2022-05-22
Samoa	12382		25.0		1605.0		10752.0	4.0	61632.0	124.0	98999.0	492773.0	200902.0	Australia/Oceania	2022-05-22
Monaco	12109		57.0		11983.0		69.0	4.0	304499.0	1433.0	54960.0	1382050.0	39767.0	Europe	2022-05-22
Gambia	11999		365.0		11591.0		43.0		4715.0	143.0	155686.0	61180.0	2544730.0	Africa	2022-05-22
Greenland	11971		21.0		2761.0		9189.0	4.0	210180.0	369.0	164926.0	2895674.0	56956.0	North America	2022-05-22
Yemen	11819		2149.0		9042.0	33.0	628.0	23.0	380.0	69.0	265253.0	8539.0	31065205.0	Asia	2022-05-22
Tonga	11500		11.0		10875.0		614.0		106526.0	102.0	535009.0	4955852.0	107955.0	Australia/Oceania	2022-05-22
Saint Martin	10602		63.0		1399.0		9140.0	7.0	265648.0	1579.0	112382.0	2815886.0	39910.0	North America	2022-05-22
Sint Maarten	10189		86.0		10068.0		35.0	10.0	232657.0	1964.0	62056.0	1416998.0	43794.0	North America	2022-05-22
Caribbean Netherlands	9986		35.0		9886.0		65.0		374246.0	1312.0	30126.0	1129033.0	26683.0	North America	2022-05-22
Eritrea	9754		103.0		9640.0		11.0		2680.0	28.0	23693.0	6511.0	3639036.0	Africa	2022-05-22
Niger	9031		310.0		8628.0		93.0	1.0	349.0	12.0	254538.0	9843.0	25859150.0	Africa	2022-05-22
Vanuatu	8659		14.0		8287.0		358.0		27002.0	44.0	24976.0	77883.0	320685.0	Australia/Oceania	2022-05-22
Guinea-Bissau	8246		171.0		8029.0		46.0	6.0	4011.0	83.0	137803.0	67033.0	2055746.0	Africa	2022-05-22
Comoros	8100		160.0		7933.0		7.0		8955.0	177.0			904547.0	Africa	2022-05-22
Antigua and Barbuda	7942		138.0		7623.0		181.0	1.0	79852.0	1388.0	18901.0	190038.0	99459.0	North America	2022-05-22
Sierra Leone	7682		125.0						927.0	15.0	259958.0	31384.0	8283025.0	Africa	2022-05-22
Liberia	7455		294.0		5747.0		1414.0	2.0	1411.0	56.0	139824.0	26472.0	5281930.0	Africa	2022-05-22
Chad	7415		193.0		4874.0		2348.0		428.0	11.0	191341.0	11051.0	17314897.0	Africa	2022-05-22
St. Vincent Grenadines	6848	5.0	106.0		6641.0		101.0		61359.0	950.0	99409.0	890722.0	111605.0	North America	2022-05-22
British Virgin Islands	6690		62.0					1.0	218549.0	2025.0	103895.0	3394041.0	30611.0	North America	2022-05-22
Turks and Caicos	6097		36.0		6026.0		35.0	4.0	153557.0	907.0	512050.0	12896361.0	39705.0	North America	2022-05-22
Sao Tome and Principe	5973		73.0		5897.0		3.0		26332.0	322.0	29036.0	128004.0	226837.0	Africa	2022-05-22
Saint Kitts and Nevis	5669		43.0		5570.0		56.0		105159.0	798.0	70707.0	1311599.0	53909.0	North America	2022-05-22
Cook Islands	5543		1.0		5433.0		109.0		315051.0	57.0	18004.0	1023303.0	17594.0	Australia/Oceania	2022-05-22
Palau	4967		6.0		4240.0		721.0	1.0	272060.0	329.0	51089.0	2798324.0	18257.0	Australia/Oceania	2022-05-22
St. Barth	4611		6.0						464163.0	604.0	78646.0	7916851.0	9934.0	North America	2022-05-22
Anguilla	3116		9.0		3042.0		65.0	4.0	204248.0	590.0	51382.0	3367986.0	15256.0	North America	2022-05-22
Kiribati	3098		13.0		2602.0		483.0	3.0	25206.0	106.0			122907.0	Australia/Oceania	2022-05-22
Saint Pierre Miquelon	2748		1.0		2449.0		298.0	1.0	478662.0	174.0	23787.0	4143355.0	5741.0	North America	2022-05-22
Falkland Islands	1512								411877.0		8632.0	2351403.0	3671.0	South America	2022-05-22
Montserrat	915		4.0		749.0		162.0		183073.0	800.0	12010.0	2402961.0	4998.0	North America	2022-05-22
Diamond Princess	712		13.0		699.0		0.0								2022-05-22
Wallis and Futuna	454		7.0		438.0		9.0		41774.0	644.0	20508.0	1887008.0	10868.0	Australia/Oceania	2022-05-22
Macao	82				82.0		0.0		123.0		5375.0	8070.0	666037.0	Asia	2022-05-22
Vatican City	29				29.0		0.0		36025.0				805.0	Europe	2022-05-22
Marshall Islands	17				14.0		3.0		284.0				59944.0	Australia/Oceania	2022-05-22
Western Sahara	10		1.0		9.0		0.0		16.0	2.0			625043.0	Africa	2022-05-22
MS Zaandam	9		2.0		7.0		0.0								2022-05-22
Niue	9				9.0		0.0		5464.0				1647.0	Australia/Oceania	2022-05-22
Nauru	8				5.0		3.0		730.0				10952.0	Australia/Oceania	2022-05-22
Micronesia	7				1.0		6.0		60.0				117298.0	Australia/Oceania	2022-05-22
Saint Helena	2				2.0		0.0		327.0				6111.0	Africa	2022-05-22
USA	85165383	67627.0	1029200.0	143.0	81701521.0	69374.0	2434662.0	2278.0	254475.0	3075.0	1022513255.0	3055283.0	334670557.0	North America	2022-05-23
India	43140068	1675.0	524490.0	31.0	42600737.0	1635.0	14841.0	698.0	30691.0	373.0	847092226.0	602637.0	1405643436.0	Asia	2022-05-23
Brazil	30803995	12775.0	665727.0	47.0	29851917.0	19898.0	286351.0	8318.0	142999.0	3090.0	63776166.0	296062.0	215414723.0	South America	2022-05-23
France	29359336	4386.0	147917.0	82.0	28609930.0	66962.0	601489.0	1173.0	447917.0	2257.0	271490188.0	4141952.0	65546437.0	Europe	2022-05-23
Germany	26103628	18011.0	138738.0	26.0	24708600.0	106100.0	1256290.0	944.0	309688.0	1646.0	122332384.0	1451324.0	84290181.0	Europe	2022-05-23
UK	22264680	8655.0	178085.0	36.0	21836316.0	17105.0	250279.0	188.0	324748.0	2598.0	522526476.0	7621460.0	68559889.0	Europe	2022-05-23
Russia	18297608	4158.0	378426.0	76.0	17694020.0	5117.0	225162.0	2300.0	125281.0	2591.0	273400000.0	1871927.0	146052700.0	Europe	2022-05-23
